admin1,admin2,admin3,admin4,admin5,admin6,amount
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,742 Grant for the global food crisis response program project,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,45300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,64800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1124800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5801 Mayoralty of Balasinesti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,20500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",101900.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",6000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,311200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,46400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,14400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,102 Schools/kindergartens,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0178 Mayoralty of Balcauti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,11100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",195600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",13000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,375800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,58400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,36000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,847300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,8834 Mayoralty of Beleavinet,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,35400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",107200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",10000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,360300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,742 Grant for the global food crisis response program project,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,68700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,7200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,846100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5802 Mayoralty of Berliniti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,24400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",101800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",9000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,368800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,39200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,696500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,900.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0180 Mayoralty of Bogdanesti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",101900.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",4000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,300100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,45400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,900.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,329600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,0182 Mayoralty of Bulboaca,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,7700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",233600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",40000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,429000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,742 Grant for the global food crisis response program project,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,56400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,512400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,4000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1027700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,3000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5904 Mayoralty of Caracusenii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,48800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,30300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",358100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",20000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,379700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,070 Extracurricular measures and facilities for children,441000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,74200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,21600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1344100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,2100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5850 Mayoralty of Colicauti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,40500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,14000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",102800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",100000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,671900.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,53500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,50400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,7300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1437300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,5600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5864 Mayoralty of Corjeuti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,153500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",241900.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",10000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,376000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,44800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,28800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,833900.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5825 Mayoralty of Coteala,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,16400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",248800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",22000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,384700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,742 Grant for the global food crisis response program project,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,45200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,3300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1144200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,2500.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5837 Mayoralty of Cotiujeni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,40700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",248800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",16000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,340200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,742 Grant for the global food crisis response program project,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,58400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,520700.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5843 Mayoralty of Criva,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,6300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11600.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",198800.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",17000.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,426200.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,742 Grant for the global food crisis response program project,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,58400.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,0.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,798100.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2300.0
Local Local,032 District Council Briceni,0000 UNCATEGORIZED AT THIS LEVEL,5819 Mayoralty of Drepcauti,0000 UNCATEGORIZED AT THIS LEVEL,125 Physical education and sports facilities,0.0
